Transaction Date,Transaction Number,Product Type,Product Scent,Product Size,Cash or Card,Loyalty Number,Customer Name,Loyalty Tier,Loyalty Discount,Quantity,Sales Before Discount,Sales After Discount,Profit
2023-02-22,220223049,Liquid,Citrus Breeze,0.5L,Cash,1000809,Teodora Eslie,Silver,0.1,5.0,12.4,11.16,2.21
2023-02-22,220223050,Bar,Vanilla Bean,2x,Cash,1001700,Symon Talman,Bronze,0.05,1.0,6.86,6.517,1.77
2023-02-22,220223050,Bar,Lavender Fields,4x,Cash,1001700,Symon Talman,Bronze,0.05,4.0,20.4,19.38,1.38
2023-02-22,220223050,Liquid,Rose Garden,0.25L,Cash,1001700,Symon Talman,Bronze,0.05,3.0000000000000004,5.7,5.415,-0.17
2023-02-22,220223051,Bar,Ocean Mist,1x,Cash,,,,,5.0,6.0,,
2023-02-22,220223051,Bar,Lavender Fields,2x,Cash,,,,,2.0,4.82,,
2023-02-22,220223051,Liquid,Lavender Fields,0.5L,Cash,,,,,5.0,24.75,,
2023-02-22,220223052,Bar,Eucalyptus Mint,4x,Card,,,,,4.0,33.2,,
2023-02-22,220223053,Bar,Ocean Mist,4x,Card,,,,,2.9999999999999996,13.95,,
2023-02-22,220223054,Bar,Sandalwood Spice,4x,Card,1000023,Shirley Malenfant,Bronze,0.05,5.0,39.95,37.9525,1.25
2023-02-22,220223055,Bar,Rose Garden,2x,Card,1004171,Evangeline Manueli,Bronze,0.05,5.0,15.85,15.0575,0.31
2023-02-22,220223056,Liquid,Ocean Mist,1L,Cash,,,,,3.0,13.77,,
2023-02-23,230223001,Bar,Citrus Breeze,1x,Cash,1008161,Shurwood Cossons,Bronze,0.05,4.999999999999999,4.05,3.8474999999999997,0.1
2023-02-23,230223001,Bar,Rose Garden,2x,Cash,1008161,Shurwood Cossons,Bronze,0.05,4.0,12.68,12.046,0.25
2023-02-23,230223002,Bar,Lavender Fields,4x,Cash,,,,,3.0000000000000004,15.3,,
2023-02-23,230223003,Liquid,Citrus Breeze,0.25L,Cash,1002043,Hoebart Andresen,Gold,0.15,4.0,5.84,4.9639999999999995,1.36
2023-02-23,230223003,Liquid,Eucalyptus Mint,0.25L,Cash,1002043,Hoebart Andresen,Gold,0.15,1.0,4.5,3.8249999999999997,1.55
2023-02-23,230223003,Liquid,Cedarwood Forest,0.5L,Cash,1002043,Hoebart Andresen,Gold,0.15,5.0,21.95,18.6575,5.41
2023-02-23,230223004,Bar,Vanilla Bean,1x,Card,,,,,4.0,14.56,,
2023-02-23,230223005,Bar,Vanilla Bean,4x,Cash,,,,,1.0,17.74,,
2023-02-23,230223005,Liquid,Vanilla Bean,0.25L,Cash,,,,,2.0,9.22,,
2023-02-23,230223005,Liquid,Rose Garden,0.5L,Cash,,,,,4.0,28.2,,
2023-02-23,230223006,Bar,Lavender Fields,4x,Card,,,,,4.0,20.4,,
2023-02-23,230223007,Liquid,Citrus Breeze,0.25L,Card,1005614,Gert Tottman,Silver,0.1,5.0,7.3,6.57,2.07
2023-02-23,230223008,Liquid,Fresh Rain,0.5L,Card,1009017,Alex Sey,Bronze,,5.0,11.25,,
2023-02-23,230223009,Bar,Vanilla Bean,1x,Card,1000716,Lesli Gillum,Bronze,0.05,5.0,18.2,17.29,4.79
2023-02-23,230223009,Bar,Sandalwood Spice,2x,Card,1000716,Lesli Gillum,Bronze,0.05,5.0,37.85,35.9575,16.56
2023-02-23,230223009,Liquid,Cedarwood Forest,1L,Card,1000716,Lesli Gillum,Bronze,0.05,2.0,13.52,12.844,2.32
2023-02-23,230223010,Bar,Cedarwood Forest,4x,Cash,1004013,Brannon Roland,Bronze,0.05,5.0,26.5,25.174999999999997,5.17
2023-02-23,230223010,Liquid,Eucalyptus Mint,0.25L,Cash,1004013,Brannon Roland,Bronze,0.05,3.0,13.5,12.825,6.01
2023-02-23,230223011,Liquid,Eucalyptus Mint,0.25L,Cash,,,,,3.0,13.5,,
2023-02-23,230223012,Bar,Eucalyptus Mint,1x,Card,1001317,Joanna Scholz,,,1.0,3.49,,
2023-02-23,230223013,Liquid,Vanilla Bean,1L,Cash,,,,,2.0,25.0,,
2023-02-23,230223014,Liquid,Vanilla Bean,0.25L,Cash,1007882,Elaina Brunsen,Bronze,0.05,1.0,4.61,4.3795,1.38
2023-02-23,230223014,Liquid,Coconut Dream,0.25L,Cash,1007882,Elaina Brunsen,Bronze,0.05,1.0,2.38,2.2609999999999997,0.53
2023-02-23,230223014,Liquid,Coconut Dream,0.5L,Cash,1007882,Elaina Brunsen,Bronze,0.05,1.0,4.12,3.9139999999999997,0.47
2023-02-23,230223015,Bar,Coconut Dream,4x,Cash,1000845,Ariel Toretta,Silver,0.1,4.999999999999999,48.15,43.335,17.44
2023-02-23,230223015,Liquid,Eucalyptus Mint,0.5L,Cash,1000845,Ariel Toretta,Silver,0.1,4.999999999999999,44.4,39.96,17.41
2023-02-23,230223015,Liquid,Coconut Dream,1L,Cash,1000845,Ariel Toretta,Silver,0.1,1.0,7.5,6.75,-0.08
2023-02-23,230223016,Bar,Ocean Mist,1x,Cash,,,,,2.0,2.4,,
2023-02-23,230223016,Liquid,Sandalwood Spice,1L,Cash,,,,,2.0,26.38,,
2023-02-23,230223017,Bar,Cedarwood Forest,2x,Card,1001841,Maura Matieu,Bronze,0.05,2.0,6.1,5.794999999999999,1.57
2023-02-23,230223017,Liquid,Ocean Mist,1L,Card,1001841,Maura Matieu,Bronze,0.05,5.0,22.95,21.8025,6.15
2023-02-23,230223018,Bar,Citrus Breeze,1x,Cash,1009319,Bart Barles,Bronze,0.05,4.0,3.24,3.078,0.08
2023-02-23,230223018,Bar,Lavender Fields,4x,Cash,1009319,Bart Barles,Bronze,0.05,4.0,20.4,19.38,1.38
2023-02-23,230223018,Liquid,Fresh Rain,1L,Cash,1009319,Bart Barles,Bronze,0.05,3.0,24.45,23.2275,9.85
2023-02-23,230223019,Liquid,Ocean Mist,1L,Cash,1009056,Harald Aucutt,,,3.0,13.77,,
2023-02-23,230223020,Liquid,Rose Garden,0.25L,Cash,1002682,Wendel Ebbens,,,1.0,1.9,,
2023-02-23,230223020,Liquid,Vanilla Bean,0.25L,Cash,1002682,Wendel Ebbens,,,2.0,9.22,,
2023-02-23,230223021,Bar,Coconut Dream,2x,Cash,1003094,Roosevelt Dashper,Bronze,0.05,1.0,4.32,4.104,1.36
2023-02-23,230223021,Liquid,Vanilla Bean,0.25L,Cash,1003094,Roosevelt Dashper,Bronze,0.05,2.0,9.22,8.759,2.76
2023-02-23,230223022,Bar,Coconut Dream,1x,Card,1004343,Weber Grigolashvill,Silver,0.1,4.999999999999999,13.7,12.33,5.13
2023-02-23,230223022,Liquid,Vanilla Bean,0.25L,Card,1004343,Weber Grigolashvill,Silver,0.1,3.0,13.83,12.447000000000001,3.45
2023-02-23,230223023,Bar,Rose Garden,1x,Cash,1008205,Shari Letixier,Silver,0.1,2.9999999999999996,7.35,6.615,1.97
2023-02-23,230223024,Liquid,Fresh Rain,1L,Cash,1009050,Faith Elderidge,Bronze,0.05,5.0,40.75,38.7125,16.41
2023-02-23,230223025,Liquid,Eucalyptus Mint,0.5L,Card,1007085,Artie Fidilis,Silver,0.1,4.999999999999999,44.4,39.96,17.41
2023-02-23,230223025,Liquid,Rose Garden,1L,Card,1007085,Artie Fidilis,Silver,0.1,5.0,59.25,53.325,16.58
2023-02-23,230223026,Bar,Citrus Breeze,1x,Cash,,,,,1.0,0.81,,
2023-02-23,230223026,Liquid,Citrus Breeze,0.5L,Cash,,,,,2.0,4.96,,
2023-02-23,230223027,Bar,Cedarwood Forest,2x,Cash,1005598,Maris Minney,Bronze,0.05,3.0000000000000004,9.15,8.6925,2.36
2023-02-23,230223027,Liquid,Citrus Breeze,0.5L,Cash,1005598,Maris Minney,Bronze,0.05,4.0,9.92,9.424,2.26
2023-02-23,230223028,Bar,Citrus Breeze,1x,Cash,,,,,1.0,0.81,,
2023-02-23,230223029,Bar,Sandalwood Spice,1x,Card,1000010,Alyssa Bonnor,Silver,0.1,4.0,15.0,13.5,5.34
2023-02-23,230223029,Liquid,Lavender Fields,0.25L,Card,1000010,Alyssa Bonnor,Silver,0.1,3.0000000000000004,6.9,6.210000000000001,1.71
2023-02-23,230223029,Liquid,Coconut Dream,1L,Card,1000010,Alyssa Bonnor,Silver,0.1,1.0,7.5,6.75,-0.08
2023-02-23,230223030,Bar,Lavender Fields,1x,Cash,,,,,2.9999999999999996,5.31,,
2023-02-23,230223030,Liquid,Cedarwood Forest,1L,Cash,,,,,1.0,6.76,,
2023-02-23,230223031,Liquid,Coconut Dream,0.5L,Cash,1008581,Herculie Piscopello,Silver,0.1,2.0,8.24,7.416,0.54
2023-02-23,230223032,Bar,Sandalwood Spice,1x,Card,1003640,Stesha Czapla,Gold,0.15,2.0,7.5,6.375,2.3
2023-02-23,230223032,Bar,Vanilla Bean,1x,Card,1003640,Stesha Czapla,Gold,0.15,3.0,10.92,9.282,1.78
2023-02-23,230223032,Liquid,Lavender Fields,1L,Card,1003640,Stesha Czapla,Gold,0.15,5.0,40.45,34.3825,4.73
2023-02-23,230223033,Bar,Eucalyptus Mint,4x,Card,,,,,2.0,16.6,,
2023-02-23,230223033,Liquid,Cedarwood Forest,0.5L,Card,,,,,1.0,4.39,,
2023-02-23,230223034,Bar,Citrus Breeze,4x,Card,,,,,1.0,4.06,,
2023-02-23,230223034,Liquid,Citrus Breeze,0.5L,Card,,,,,4.0,9.92,,
2023-02-23,230223034,Liquid,Eucalyptus Mint,0.5L,Card,,,,,1.0,8.88,,
2023-02-23,230223035,Liquid,Eucalyptus Mint,0.25L,Card,1005306,Sonnie Negri,,,4.0,18.0,,
2023-02-23,230223035,Liquid,Coconut Dream,1L,Card,1005306,Sonnie Negri,,,4.0,30.0,,
2023-02-23,230223036,Liquid,Citrus Breeze,1L,Card,1009453,Clyde Trorey,Silver,0.1,2.0,11.84,10.656,3.56
2023-02-23,230223037,Liquid,Lavender Fields,1L,Card,1009751,Creighton Dibbin,,,3.0,24.27,,
2023-02-23,230223038,Liquid,Citrus Breeze,0.25L,Card,1000914,Tracie Stanger,Bronze,0.05,5.0,7.3,6.935,2.43
2023-02-23,230223039,Bar,Citrus Breeze,4x,Cash,1004008,Colver Drews,Bronze,0.05,3.0,12.18,11.571,3.47
2023-02-23,230223039,Liquid,Coconut Dream,0.25L,Cash,1004008,Colver Drews,Bronze,0.05,5.0,11.9,11.305,2.65
2023-02-23,230223040,Bar,Lavender Fields,1x,Cash,1001207,Fredrick Arrigucci,Bronze,0.05,5.0,8.85,8.407499999999999,2.16
2023-02-23,230223041,Bar,Lavender Fields,1x,Card,1006787,Collie Iacopo,Silver,0.1,2.9999999999999996,5.31,4.779,1.03
2023-02-23,230223041,Bar,Vanilla Bean,4x,Card,1006787,Collie Iacopo,Silver,0.1,4.0,70.96,63.864,27.86
2023-02-23,230223042,Liquid,Sandalwood Spice,0.5L,Card,1000067,Marguerite Greenhowe,Silver,0.1,1.0,9.56,8.604000000000001,3.73
2023-02-23,230223043,Bar,Rose Garden,1x,Card,1003832,Janelle Coppock.,Bronze,0.05,2.0,4.9,4.655,1.56
2023-02-23,230223043,Liquid,Sandalwood Spice,0.25L,Card,1003832,Janelle Coppock.,Bronze,0.05,2.0,8.5,8.075,3.17
2023-02-23,230223044,Bar,Sandalwood Spice,1x,Card,,,,,5.0,18.75,,
2023-02-23,230223044,Liquid,Ocean Mist,0.25L,Card,,,,,2.0,3.1,,
2023-02-23,230223044,Liquid,Citrus Breeze,1L,Card,,,,,3.0000000000000004,17.76,,
2023-02-23,230223045,Bar,Fresh Rain,2x,Card,1002496,Roley Nisen,Silver,0.1,3.0,5.67,5.103,-0.27
2023-02-23,230223045,Liquid,Vanilla Bean,0.5L,Card,1002496,Roley Nisen,Silver,0.1,4.0,29.4,26.46,2.58
2023-02-23,230223046,Bar,Coconut Dream,2x,Card,,,,,5.0,21.6,,
2023-02-23,230223047,Bar,Eucalyptus Mint,2x,Cash,,,,,1.0,6.23,,
2023-02-23,230223047,Liquid,Rose Garden,0.5L,Cash,,,,,2.0,14.1,,
2023-02-23,230223047,Liquid,Citrus Breeze,1L,Cash,,,,,4.0,23.68,,
2023-02-23,230223048,Bar,Coconut Dream,1x,Cash,1003729,Celeste Masarrat,Bronze,0.05,3.0,8.22,7.809,3.49
2023-02-23,230223049,Bar,Sandalwood Spice,2x,Cash,1000858,Thekla Cartmale,Bronze,0.05,5.0,37.85,35.9575,16.56
2023-02-23,230223049,Liquid,Fresh Rain,0.5L,Cash,1000858,Thekla Cartmale,Bronze,0.05,1.0,2.25,2.1374999999999997,-0.1
2023-02-23,230223050,Bar,Eucalyptus Mint,1x,Cash,,,,,2.0,6.98,,
2023-02-23,230223050,Bar,Lavender Fields,4x,Cash,,,,,3.0000000000000004,15.3,,
2023-02-23,230223050,Liquid,Vanilla Bean,0.25L,Cash,,,,,3.0,13.83,,
2023-02-23,230223051,Bar,Ocean Mist,2x,Card,,,,,1.0,2.04,,
2023-02-23,230223051,Liquid,Eucalyptus Mint,0.25L,Card,,,,,1.0,4.5,,
2023-02-23,230223052,Bar,Lavender Fields,1x,Card,1003083,Delores Kemp,Silver,0.1,2.9999999999999996,5.31,4.779,1.03
2023-02-23,230223052,Bar,Ocean Mist,4x,Card,1003083,Delores Kemp,Silver,0.1,1.0,4.65,4.1850000000000005,1.81
2023-02-23,230223053,Bar,Vanilla Bean,1x,Card,1006992,Cale Gerritsma,Silver,0.1,4.0,14.56,13.104000000000001,3.1
2023-02-23,230223053,Liquid,Coconut Dream,1L,Card,1006992,Cale Gerritsma,Silver,0.1,3.0,22.5,20.25,-0.24
2023-02-24,240223001,Bar,Ocean Mist,2x,Cash,1006764,Godart Frude,Bronze,0.05,1.0,2.04,1.938,0.69
2023-02-24,240223002,Bar,Rose Garden,2x,Cash,1003980,Salomo Fickling,Silver,0.1,5.0,15.85,14.265,-0.48
2023-02-24,240223002,Liquid,Rose Garden,0.5L,Cash,1003980,Salomo Fickling,Silver,0.1,2.0,14.1,12.69,5.29
2023-02-24,240223003,Liquid,Ocean Mist,0.25L,Card,1000772,Federica Murison,,,3.0,4.65,,
2023-02-24,240223004,Bar,Rose Garden,4x,Card,1002602,Susanna Robinet,Silver,0.1,1.0,8.37,7.5329999999999995,1.95
2023-02-24,240223004,Liquid,Coconut Dream,0.5L,Card,1002602,Susanna Robinet,Silver,0.1,5.0,20.6,18.540000000000003,1.34
2023-02-24,240223005,Bar,Rose Garden,1x,Card,1006605,Barry Mclelland,Bronze,0.05,2.9999999999999996,7.35,6.982499999999999,2.33
2023-02-24,240223005,Liquid,Eucalyptus Mint,0.5L,Card,1006605,Barry Mclelland,Bronze,0.05,4.999999999999999,44.4,42.18,19.63
2023-02-24,240223006,Bar,Fresh Rain,2x,Cash,1002991,Tiphani Lillicrop,Silver,0.1,3.0,5.67,5.103,-0.27
2023-02-24,240223006,Liquid,Lavender Fields,0.5L,Cash,1002991,Tiphani Lillicrop,Silver,0.1,1.0,4.95,4.455,1.47
2023-02-24,240223006,Liquid,Cedarwood Forest,0.5L,Cash,1002991,Tiphani Lillicrop,Silver,0.1,4.0,17.56,15.803999999999998,5.2
2023-02-24,240223007,Bar,Rose Garden,4x,Cash,1000800,Celestyna Rozycki,Bronze,0.05,3.0,25.11,23.854499999999998,7.11
2023-02-24,240223007,Liquid,Cedarwood Forest,0.25L,Cash,1000800,Celestyna Rozycki,Bronze,0.05,5.0,7.8,7.409999999999999,0.76
2023-02-24,240223008,Liquid,Fresh Rain,0.25L,Cash,,,,,4.0,5.72,,
2023-02-24,240223008,Liquid,Lavender Fields,0.5L,Cash,,,,,1.0,4.95,,
2023-02-24,240223009,Bar,Vanilla Bean,1x,Card,,,,,4.0,14.56,,
2023-02-24,240223009,Bar,Rose Garden,2x,Card,,,,,3.0,9.51,,
2023-02-24,240223009,Bar,Vanilla Bean,2x,Card,,,,,2.9999999999999996,20.58,,
2023-02-24,240223010,Liquid,Coconut Dream,0.25L,Card,,,,,3.0,7.14,,
2023-02-24,240223010,Liquid,Coconut Dream,0.5L,Card,,,,,2.0,8.24,,
2023-02-24,240223011,Bar,Fresh Rain,4x,Cash,1000075,Luella Jakubski,Gold,0.15,2.0,8.56,7.276,0.52
2023-02-24,240223011,Liquid,Citrus Breeze,0.5L,Cash,1000075,Luella Jakubski,Gold,0.15,3.0,7.44,6.324,0.95
2023-02-24,240223012,Bar,Citrus Breeze,1x,Cash,1008570,Sukey Broschek,Silver,0.1,4.0,3.24,2.9160000000000004,-0.08
2023-02-24,240223012,Bar,Cedarwood Forest,4x,Cash,1008570,Sukey Broschek,Silver,0.1,2.0,10.6,9.54,1.54
2023-02-24,240223013,Bar,Ocean Mist,4x,Cash,1008784,Aldric Bensusan,Bronze,0.05,5.0,23.25,22.0875,10.19
2023-02-24,240223013,Liquid,Rose Garden,0.25L,Cash,1008784,Aldric Bensusan,Bronze,0.05,3.0000000000000004,5.7,5.415,-0.17
2023-02-24,240223014,Bar,Rose Garden,1x,Cash,1007161,Kenon Gullivan,Bronze,,4.0,9.8,,
2023-02-24,240223014,Bar,Citrus Breeze,4x,Cash,1007161,Kenon Gullivan,Bronze,,3.0,12.18,,
2023-02-24,240223015,Bar,Eucalyptus Mint,1x,Card,1009883,Aylmer Stilly,Bronze,0.05,1.0,3.49,3.3155,1.43
2023-02-24,240223016,Liquid,Sandalwood Spice,0.25L,Cash,1001452,Diana Eburne,Bronze,0.05,3.0,12.75,12.112499999999999,4.76
2023-02-24,240223016,Liquid,Fresh Rain,0.5L,Cash,1001452,Diana Eburne,Bronze,0.05,3.0,6.75,6.4125,-0.31
2023-02-24,240223017,Bar,Citrus Breeze,1x,Card,1007455,Kelvin Middis,Bronze,0.05,1.0,0.81,0.7695,0.02
2023-02-24,240223018,Bar,Coconut Dream,4x,Card,1008697,Pearle Attenburrow,,,1.0,9.63,,
2023-02-24,240223018,Liquid,Rose Garden,0.25L,Card,1008697,Pearle Attenburrow,,,4.0,7.6,,
2023-02-24,240223019,Bar,Fresh Rain,1x,Cash,1005444,Donny Moyle,Gold,0.15,1.0,1.61,1.3685,0.43
2023-02-24,240223019,Bar,Eucalyptus Mint,1x,Cash,1005444,Donny Moyle,Gold,0.15,4.999999999999999,17.45,14.8325,5.38
2023-02-24,240223019,Liquid,Vanilla Bean,0.5L,Cash,1005444,Donny Moyle,Gold,0.15,1.0,7.35,6.2475,0.28
2023-02-24,240223020,Bar,Cedarwood Forest,2x,Cash,1008809,Rolph Bustard,Silver,0.1,5.0,15.25,13.725,3.18
2023-02-24,240223020,Liquid,Ocean Mist,1L,Cash,1008809,Rolph Bustard,Silver,0.1,5.0,22.95,20.655,5.01
2023-02-24,240223021,Bar,Sandalwood Spice,1x,Card,1008871,Neall Curry,Gold,0.15,4.0,15.0,12.75,4.59
2023-02-24,240223021,Bar,Fresh Rain,2x,Card,1008871,Neall Curry,Gold,0.15,5.0,9.45,8.032499999999999,-0.92
2023-02-24,240223021,Bar,Cedarwood Forest,4x,Card,1008871,Neall Curry,Gold,0.15,1.0,5.3,4.505,0.5
2023-02-24,240223022,Bar,Coconut Dream,1x,Cash,,,,,4.999999999999999,13.7,,
2023-02-24,240223022,Liquid,Citrus Breeze,1L,Cash,,,,,1.0,5.92,,
2023-02-24,240223023,Bar,Citrus Breeze,2x,Cash,1006357,Georgena Lethbury,,,3.0,6.06,,
2023-02-24,240223023,Liquid,Cedarwood Forest,0.5L,Cash,1006357,Georgena Lethbury,,,3.0,13.17,,
2023-02-24,240223024,Bar,Rose Garden,2x,Cash,1000831,Alvira Dusting,Bronze,0.05,3.0,9.51,9.0345,0.18
2023-02-24,240223024,Liquid,Cedarwood Forest,0.25L,Cash,1000831,Alvira Dusting,Bronze,0.05,2.0,3.12,2.964,0.3
2023-02-24,240223024,Liquid,Vanilla Bean,0.5L,Cash,1000831,Alvira Dusting,Bronze,0.05,4.0,29.4,27.929999999999996,4.05
2023-02-24,240223025,Bar,Fresh Rain,2x,Cash,1004740,Clyde Bettis,Bronze,0.05,1.0,1.89,1.7954999999999999,0.01
2023-02-24,240223025,Bar,Coconut Dream,4x,Cash,1004740,Clyde Bettis,Bronze,0.05,3.0,28.89,27.4455,11.91
2023-02-24,240223025,Liquid,Rose Garden,1L,Cash,1004740,Clyde Bettis,Bronze,0.05,2.0,23.7,22.514999999999997,7.81
2023-02-24,240223026,Liquid,Citrus Breeze,0.5L,Card,1006880,Craggy Leonards,Silver,0.1,2.0,4.96,4.464,0.88
2023-02-24,240223027,Bar,Lavender Fields,2x,Cash,,,,,3.0,7.23,,
2023-02-24,240223027,Liquid,Citrus Breeze,0.5L,Cash,,,,,3.0,7.44,,
2023-02-24,240223028,Bar,Sandalwood Spice,4x,Cash,1009277,Tedra Bonds,Silver,0.1,4.0,31.96,28.764000000000003,-0.6
2023-02-24,240223029,Bar,Coconut Dream,2x,Cash,1009341,Rana Posselwhite,Silver,0.1,3.0,12.96,11.664000000000001,3.44
2023-02-24,240223029,Liquid,Sandalwood Spice,0.5L,Cash,1009341,Rana Posselwhite,Silver,0.1,3.0,28.68,25.812,11.2
2023-02-24,240223029,Liquid,Sandalwood Spice,1L,Cash,1009341,Rana Posselwhite,Silver,0.1,2.0,26.38,23.742,4.4
2023-02-24,240223030,Liquid,Sandalwood Spice,0.25L,Card,1006994,Erin Megarry,Bronze,0.05,5.0,21.25,20.1875,7.94
2023-02-24,240223031,Bar,Vanilla Bean,2x,Card,1004929,Sonnnie Barnwell,Silver,0.1,4.0,27.44,24.696,5.7
2023-02-24,240223031,Bar,Fresh Rain,4x,Card,1004929,Sonnnie Barnwell,Silver,0.1,1.0,4.28,3.8520000000000003,0.47
2023-02-24,240223031,Liquid,Rose Garden,0.5L,Card,1004929,Sonnnie Barnwell,Silver,0.1,1.0,7.05,6.345,2.64
2023-02-24,240223032,Bar,Sandalwood Spice,4x,Cash,1003651,Benedetto Malimoe,Silver,0.1,2.0,15.98,14.382000000000001,-0.3
2023-02-24,240223032,Liquid,Cedarwood Forest,0.25L,Cash,1003651,Benedetto Malimoe,Silver,0.1,5.0,7.8,7.02,0.37
2023-02-24,240223033,Bar,Cedarwood Forest,2x,Cash,,,,,5.0,15.25,,
2023-02-24,240223033,Liquid,Ocean Mist,0.5L,Cash,,,,,5.0,14.55,,
2023-02-24,240223034,Bar,Lavender Fields,4x,Cash,1009559,Ailis Ethridge,Silver,0.1,5.0,25.5,22.95,0.45
2023-02-24,240223034,Liquid,Ocean Mist,0.25L,Cash,1009559,Ailis Ethridge,Silver,0.1,3.0,4.65,4.1850000000000005,1.82
2023-02-24,240223035,Bar,Eucalyptus Mint,1x,Cash,1008335,Allard Mendez,Bronze,0.05,4.0,13.96,13.262,5.7
2023-02-24,240223035,Bar,Cedarwood Forest,1x,Cash,1008335,Allard Mendez,Bronze,0.05,2.0,4.36,4.142,1.92
2023-02-24,240223036,Bar,Eucalyptus Mint,1x,Cash,1000520,Loni Philbrick,Silver,0.1,3.0,10.47,9.423,3.75
2023-02-24,240223037,Bar,Fresh Rain,2x,Cash,1000435,Mimi Attrill,Gold,0.15,5.0,9.45,8.032499999999999,-0.92
2023-02-24,240223037,Liquid,Coconut Dream,1L,Cash,1000435,Mimi Attrill,Gold,0.15,5.0,37.5,31.875,-2.27
2023-02-24,240223038,Bar,Eucalyptus Mint,2x,Card,1000031,Giana Hambidge,Bronze,0.05,4.0,24.92,23.674,9.31
2023-02-24,240223038,Bar,Coconut Dream,4x,Card,1000031,Giana Hambidge,Bronze,0.05,3.0,28.89,27.4455,11.91
2023-02-24,240223039,Bar,Lavender Fields,1x,Card,1001616,Robin Zannotelli,Bronze,0.05,2.0,3.54,3.363,0.86
2023-02-24,240223039,Bar,Coconut Dream,2x,Card,1001616,Robin Zannotelli,Bronze,0.05,3.0,12.96,12.312,4.09
2023-02-24,240223040,Bar,Lavender Fields,1x,Cash,,,,,4.0,7.08,,
2023-02-24,240223040,Liquid,Lavender Fields,0.25L,Cash,,,,,3.0000000000000004,6.9,,
2023-02-24,240223040,Liquid,Eucalyptus Mint,1L,Cash,,,,,1.0,13.27,,
2023-02-24,240223041,Bar,Eucalyptus Mint,2x,Cash,1003011,Dorothee Arrighini,,,4.999999999999999,31.15,,
2023-02-24,240223041,Liquid,Rose Garden,0.25L,Cash,1003011,Dorothee Arrighini,,,3.0000000000000004,5.7,,
2023-02-24,240223042,Liquid,Sandalwood Spice,1L,Card,1006420,Donelle Deakan,Silver,0.1,1.0,13.19,11.871,2.2
2023-02-24,240223043,Bar,Fresh Rain,2x,Cash,,,,,5.0,9.45,,
2023-02-24,240223044,Bar,Lavender Fields,4x,Card,1002521,Scarface Dorie,Bronze,0.05,1.0,5.1,4.845,0.34
2023-02-24,240223044,Liquid,Fresh Rain,0.25L,Card,1002521,Scarface Dorie,Bronze,0.05,5.000000000000001,7.15,6.7925,1.14
2023-02-24,240223045,Liquid,Ocean Mist,1L,Card,1005669,Angelika Bayns,Silver,0.1,2.0,9.18,8.262,2.0
2023-02-24,240223046,Bar,Ocean Mist,2x,Card,1007448,Erinn Boggish,Gold,0.15,2.0,4.08,3.468,0.97
2023-02-24,240223046,Bar,Coconut Dream,2x,Card,1007448,Erinn Boggish,Gold,0.15,2.0,8.64,7.344,1.86
2023-02-24,240223047,Liquid,Rose Garden,0.25L,Card,,,,,5.0,9.5,,
2023-02-24,240223047,Liquid,Coconut Dream,0.5L,Card,,,,,5.0,20.6,,
2023-02-24,240223048,Liquid,Ocean Mist,0.25L,Card,1002275,Gustie Maslin,Bronze,0.05,2.0,3.1,2.945,1.36
2023-02-24,240223048,Liquid,Cedarwood Forest,1L,Card,1002275,Gustie Maslin,Bronze,0.05,3.0000000000000004,20.28,19.266000000000002,3.49
2023-02-24,240223049,Bar,Fresh Rain,2x,Cash,1008586,Benedetta Skep,Silver,0.1,3.0,5.67,5.103,-0.27
2023-02-24,240223049,Bar,Eucalyptus Mint,2x,Cash,1008586,Benedetta Skep,Silver,0.1,2.0,12.46,11.214,4.03
2023-02-24,240223050,Bar,Fresh Rain,1x,Card,,,,,3.0,4.83,,
2023-02-24,240223050,Liquid,Sandalwood Spice,0.25L,Card,,,,,3.0,12.75,,
2023-02-24,240223051,Bar,Coconut Dream,1x,Cash,,,,,2.0,5.48,,
2023-02-24,240223051,Bar,Cedarwood Forest,2x,Cash,,,,,5.0,15.25,,
2023-02-24,240223051,Bar,Sandalwood Spice,4x,Cash,,,,,4.0,31.96,,
2023-02-24,240223052,Bar,Cedarwood Forest,1x,Card,,,,,5.0,10.9,,
2023-02-24,240223052,Liquid,Cedarwood Forest,1L,Card,,,,,5.0,33.8,,
2023-02-24,240223053,Liquid,Rose Garden,0.25L,Card,1002044,Tammy Kirkbride,Silver,0.1,3.0000000000000004,5.7,5.13,-0.45
2023-02-24,240223054,Bar,Eucalyptus Mint,1x,Card,1006546,Valentino Rubinowitsch,Bronze,0.05,1.0,3.49,3.3155,1.43
2023-02-24,240223054,Liquid,Vanilla Bean,0.25L,Card,1006546,Valentino Rubinowitsch,Bronze,0.05,1.0,4.61,4.3795,1.38
2023-02-24,240223054,Liquid,Cedarwood Forest,0.5L,Card,1006546,Valentino Rubinowitsch,Bronze,0.05,5.0,21.95,20.8525,7.6
2023-02-25,250223001,Bar,Vanilla Bean,4x,Cash,,,,,3.0,53.22,,
2023-02-25,250223001,Bar,Cedarwood Forest,4x,Cash,,,,,5.0,26.5,,
2023-02-25,250223001,Liquid,Cedarwood Forest,0.25L,Cash,,,,,2.0,3.12,,
2023-02-25,250223002,Liquid,Eucalyptus Mint,0.5L,Cash,1004522,Francklin Kilford,Bronze,0.05,2.0,17.76,16.872,7.85
