Student ID,Full Name,Date of Birth,Region,English,Maths,Science,Grade Score,School Name,School ID
16143,EMMALYNNE O SULLIVAN,2006-06-10,WEST,D,C,C,80,Viliers Hill,4
16144,BERT RUTTY,2006-09-21,WEST,B,C,B,110,Viliers Hill,4
16145,SHALNA CHITTER,2007-09-03,WEST,B,C,C,100,Viliers Hill,4
16146,STEWARD AISTHORPE,2007-06-07,WEST,B,F,A,90,Viliers Hill,4
16147,HERSCHEL DOBELL,2007-01-19,WEST,A,C,C,110,Viliers Hill,4
16148,KARLIS FALLOON,2006-09-13,WEST,A,C,C,110,Viliers Hill,4
16149,LUCIUS BURDOUN,2007-06-28,WEST,A,B,B,130,Viliers Hill,4
16150,VILMA DUNNAN,2007-03-16,WEST,B,A,D,110,Viliers Hill,4
16151,JOLEE DOWER,2007-08-07,WEST,C,B,B,110,Viliers Hill,4
16152,NORAH PLAXTON,2007-12-01,WEST,B,C,D,90,Viliers Hill,4
16153,CORNEY VASIC,2007-08-30,WEST,B,B,C,110,Viliers Hill,4
16154,MANDI OSANNE,2007-08-29,WEST,B,B,B,120,Viliers Hill,4
16155,KONSTANZE SPARWAY,2006-09-28,WEST,B,C,C,100,Viliers Hill,4
16156,EADIE ALENICHICOV,2007-07-07,WEST,D,C,F,50,Viliers Hill,4
16157,LILY HACKFORTH,2007-02-27,WEST,A,B,C,120,Viliers Hill,4
16158,REYNOLDS MCKEVITT,2007-07-28,WEST,C,B,C,100,Viliers Hill,4
16159,CHET HEXTER,2007-02-03,WEST,C,E,B,80,Viliers Hill,4
16160,HETTI DE GOUY,2006-10-13,WEST,B,C,A,120,Viliers Hill,4
16161,HAMIL MACCRACHEN,2006-12-20,WEST,B,B,A,130,Viliers Hill,4
16162,DALILA CRIBBIN,2006-07-11,WEST,C,D,C,80,Viliers Hill,4
16163,MARYANN OAKLEY,2007-06-23,WEST,A,A,B,140,Viliers Hill,4
16164,ALESSANDRO ZIENKIEWICZ,2006-10-15,WEST,B,B,C,110,Viliers Hill,4
16165,LEV BAROCK,2006-09-18,WEST,D,D,B,80,Viliers Hill,4
16166,AVERIL TOOPE,2007-08-28,WEST,D,B,B,100,Viliers Hill,4
16167,SALEEM BROCKLEBANK,2007-04-01,WEST,E,C,B,80,Viliers Hill,4
16168,JACQUELYN REYNAULT,2007-01-02,WEST,B,D,D,80,Viliers Hill,4
16169,SUTHERLAN PHILLCOCK,2006-12-27,WEST,C,B,C,100,Viliers Hill,4
16170,JOURDAIN STILES,2007-02-22,WEST,A,A,A,150,Viliers Hill,4
16171,MALINDA GHIONE,2007-10-04,WEST,B,E,A,100,Viliers Hill,4
16172,MAUDE GODSAFE,2007-04-13,WEST,B,C,B,110,Viliers Hill,4
16173,ESTA HANALAN,2006-12-19,WEST,B,D,D,80,Viliers Hill,4
16174,OZZIE DIONISO,2007-06-07,WEST,B,B,E,90,Viliers Hill,4
16175,GABRIELA WETH,2007-03-07,WEST,A,C,B,120,Viliers Hill,4
16176,JERAMEY ADAME,2006-04-09,WEST,E,B,B,90,Viliers Hill,4
16177,JEFFY SCHEFFLER,2006-12-24,WEST,A,B,B,130,Viliers Hill,4
16178,AURELEA ELGAR,2006-11-11,WEST,C,B,C,100,Viliers Hill,4
16179,EBERTO SCALLON,2007-06-24,WEST,A,C,C,110,Viliers Hill,4
16180,FLORIDA MAESTRINI,2006-11-19,WEST,C,D,C,80,Viliers Hill,4
16181,FERNANDO BENTICK,2007-04-27,WEST,B,B,B,120,Viliers Hill,4
16182,DELORA WINGATT,2007-02-08,WEST,B,D,B,100,Viliers Hill,4
16183,ERIN WHOPPLES,2007-02-19,WEST,C,B,C,100,Viliers Hill,4
16184,ELOISA WAGNER,2006-09-24,WEST,B,B,C,110,Viliers Hill,4
16185,MARTELLE DELMAGE,2006-03-10,WEST,B,A,A,140,Viliers Hill,4
16186,RITCHIE INSALL,2007-08-25,WEST,C,A,E,90,Viliers Hill,4
16187,AVIS EDGLEY,2006-10-29,WEST,B,B,A,130,Viliers Hill,4
16188,KRISTEL MARCOS,2007-07-24,WEST,D,C,C,80,Viliers Hill,4
16189,CINDI STRANGEWAY,2007-01-08,WEST,D,B,C,90,Viliers Hill,4
16190,DARBY VERITY,2007-04-17,WEST,C,E,C,70,Viliers Hill,4
16191,RASIA DRIFFIELD,2006-11-22,WEST,E,C,B,80,Viliers Hill,4
16192,BETHANY MCCULLY,2007-03-23,WEST,B,C,B,110,Viliers Hill,4
16193,NIKANIKI RUDD,2006-09-13,WEST,C,A,C,110,Viliers Hill,4
16194,ARNOLD SEAGRAVE,2007-08-20,WEST,C,C,C,90,Viliers Hill,4
16195,CLARKE IVATTS,2006-04-09,WEST,B,A,C,120,Viliers Hill,4
16196,BRITTNEY SAMBIDGE,2007-07-14,WEST,C,C,B,100,Viliers Hill,4
16197,CRISTEN BONNAVANT,2006-11-19,WEST,C,C,C,90,Viliers Hill,4
16198,ARMANDO MYNER,2007-08-30,WEST,B,B,C,110,Viliers Hill,4
16199,XIMENEZ FRAIN,2007-01-07,WEST,C,B,A,120,Viliers Hill,4
16200,BERNARDINA GRISSETT,2006-11-20,WEST,B,B,A,130,Viliers Hill,4
16201,JOLY FRID,2007-03-16,WEST,D,B,C,90,Viliers Hill,4
16202,KARILYNN JIRASEK,2006-12-22,WEST,B,C,A,120,Viliers Hill,4
16203,HILLYER ROYSTE,2007-03-07,WEST,C,E,E,50,Viliers Hill,4
16204,KERWIN TACKER,2007-07-13,WEST,E,C,B,80,Viliers Hill,4
16205,DARCY DIESS,2007-06-23,WEST,C,C,B,100,Viliers Hill,4
16206,VERNE MURDEN,2006-09-17,WEST,D,C,B,90,Viliers Hill,4
16207,ROBINA BUCKTHARP,2006-09-18,WEST,B,B,B,120,Viliers Hill,4
16208,CLAIR HARDEN,2006-06-09,WEST,B,C,C,100,Viliers Hill,4
16209,KIP MACNESS,2007-08-13,WEST,C,A,C,110,Viliers Hill,4
16210,LINETTE JACK,2006-09-25,WEST,B,A,D,110,Viliers Hill,4
16211,DANIELLA PLASTER,2007-02-17,WEST,B,B,D,100,Viliers Hill,4
16212,JERROME VEARNCOMBE,2007-08-23,WEST,E,A,B,100,Viliers Hill,4
16213,CONSTANTA COREY,2007-01-24,WEST,C,C,C,90,Viliers Hill,4
16214,NOEL FASSUM,2007-09-02,WEST,C,C,A,110,Viliers Hill,4
16215,ISAAK MARVAL,2007-05-22,WEST,B,C,A,120,Viliers Hill,4
16216,CIRSTOFORO FITZSIMON,2007-03-29,WEST,B,A,D,110,Viliers Hill,4
16217,POLLY JOZEF,2006-12-24,WEST,A,B,C,120,Viliers Hill,4
16218,CULLY KILOH,2007-01-03,WEST,D,C,C,80,Viliers Hill,4
16219,SPIKE CATTENACH,2007-01-19,WEST,B,B,A,130,Viliers Hill,4
16220,MOLLEE BOUTWELL,2007-06-26,WEST,D,B,C,90,Viliers Hill,4
16221,JUDD GRANT,2006-09-19,WEST,D,B,A,110,Viliers Hill,4
16222,DOLORITAS SWEETING,2007-11-02,WEST,A,B,B,130,Viliers Hill,4
16223,NADY SINKINSON,2007-10-06,WEST,B,B,C,110,Viliers Hill,4
16224,WEST ROBILART,2007-01-08,WEST,D,A,B,110,Viliers Hill,4
16225,AIDA POULSOM,2007-04-21,WEST,D,A,B,110,Viliers Hill,4
16226,MILLISENT BORGNE,2007-09-06,WEST,A,A,B,140,Viliers Hill,4
16227,PARKE BOWSHIRE,2007-05-25,WEST,B,C,C,100,Viliers Hill,4
16228,WEIDER TULK,2007-06-02,WEST,F,B,C,70,Viliers Hill,4
16229,SARGENT GISCKEN,2007-12-04,WEST,A,D,C,100,Viliers Hill,4
16230,JULIETTE LATTA,2007-09-04,WEST,A,A,C,130,Viliers Hill,4
16231,CHASE DOWDNEY,2006-09-10,WEST,B,B,C,110,Viliers Hill,4
16232,IVIE WOODBURNE,2006-12-30,WEST,C,E,C,70,Viliers Hill,4
16233,FRANKY MORROW,2007-08-14,WEST,C,D,D,70,Viliers Hill,4
16234,THATCHER MCCUTCHEON,2007-05-16,WEST,E,A,F,60,Viliers Hill,4
16235,JEN STAPFORTH,2007-12-03,WEST,E,F,A,60,Viliers Hill,4
16236,RALPH SHAPCOTE,2007-08-24,WEST,B,C,B,110,Viliers Hill,4
16237,MIGUELA WHERRETT,2007-02-19,WEST,B,A,B,130,Viliers Hill,4
16238,GROVE NOBLE,2006-09-17,WEST,C,B,A,120,Viliers Hill,4
16239,WEBSTER NURNY,2006-11-24,WEST,B,B,A,130,Viliers Hill,4
16240,RISA PIBURN,2007-09-08,WEST,E,B,B,90,Viliers Hill,4
16241,CASPER TOURVILLE,2007-05-18,WEST,B,C,C,100,Viliers Hill,4
16242,JACQUENETTA ATLING,2007-01-17,WEST,A,D,B,110,Viliers Hill,4
16243,TOMA MEFFEN,2006-10-28,WEST,C,B,A,120,Viliers Hill,4
16244,JASE ANDRYSIAK,2007-07-08,WEST,B,A,B,130,Viliers Hill,4
16245,BUCK TOWNSEND,2007-01-17,WEST,A,E,C,90,Viliers Hill,4
16246,IANTHE O'HANLEY,2007-12-07,WEST,B,A,B,130,Viliers Hill,4
16247,AINSLEE BEEK,2007-05-27,WEST,E,C,A,90,Viliers Hill,4
16248,ELISABET NELLEN,2007-07-25,WEST,C,D,C,80,Viliers Hill,4
16249,CLIO KUSCHA,2007-07-26,WEST,A,C,B,120,Viliers Hill,4
16250,OSWALD VICARY,2007-08-14,WEST,C,B,A,120,Viliers Hill,4
16251,MORA CHALKLY,2007-05-26,WEST,B,B,B,120,Viliers Hill,4
16252,SCOTTIE HAUGHIAN,2006-02-10,WEST,B,C,B,110,Viliers Hill,4
16253,JOYCELIN LAWLEE,2007-04-30,WEST,F,C,B,70,Viliers Hill,4
16254,IMMANUEL ALBON,2007-01-19,WEST,B,D,D,80,Viliers Hill,4
16255,JENNIFER PALOMBA,2007-02-27,WEST,B,C,C,100,Viliers Hill,4
16256,MAME DOOREY,2007-06-06,WEST,D,C,B,90,Viliers Hill,4
16257,DEEDEE HAWNEY,2007-06-01,WEST,C,A,D,100,Viliers Hill,4
16258,KNOX CRUICKSHANK,2006-07-09,WEST,B,C,B,110,Viliers Hill,4
16259,JOELYNN CRIELLY,2007-01-15,WEST,A,B,A,140,Viliers Hill,4
16260,OLIA NORLEDGE,2007-06-29,WEST,C,C,B,100,Viliers Hill,4
16261,GRAYCE COSKER,2006-08-11,WEST,B,B,A,130,Viliers Hill,4
16262,MYRANDA SALZBURG,2007-07-06,WEST,C,C,C,90,Viliers Hill,4
16263,FABIANO GALERO,2007-03-14,WEST,C,D,B,90,Viliers Hill,4
16264,JEHANNA MCCRITICHIE,2007-07-08,WEST,B,A,A,140,Viliers Hill,4
16265,WILLIE KEEVES,2007-10-08,WEST,B,C,C,100,Viliers Hill,4
16266,TANNIE WILLCOTT,2007-05-14,WEST,B,C,A,120,Viliers Hill,4
16267,KRISTOPHER VOKINS,2007-06-15,WEST,C,C,C,90,Viliers Hill,4
16268,SULLIVAN TOMMASEO,2007-01-23,WEST,D,C,B,90,Viliers Hill,4
16269,BEVERLIE ANTONI,2007-02-21,WEST,A,A,A,150,Viliers Hill,4
16270,BOOTHE SANDIFORD,2007-05-03,WEST,B,C,C,100,Viliers Hill,4
16271,MELODY CUFF,2007-08-18,WEST,B,B,B,120,Viliers Hill,4
16272,EVITA MACCLEAY,2006-09-28,WEST,A,A,B,140,Viliers Hill,4
16273,GAYE DE ZAMUDIO,2006-09-19,WEST,C,C,B,100,Viliers Hill,4
16274,RHODY TOOKER,2007-04-17,WEST,C,B,C,100,Viliers Hill,4
16275,JULIO WESSEL,2007-01-17,WEST,B,B,B,120,Viliers Hill,4
16276,LOCKWOOD CHRSTINE,2007-07-08,WEST,B,C,C,100,Viliers Hill,4
16277,LINOEL BLONDELL,2007-04-16,WEST,C,C,B,100,Viliers Hill,4
16278,IGNAZIO RAMEY,2007-01-01,WEST,C,A,C,110,Viliers Hill,4
16279,ANNADIANE MOSCONI,2006-09-16,WEST,C,B,C,100,Viliers Hill,4
16280,DEHLIA EYTEL,2007-02-06,WEST,C,A,A,130,Viliers Hill,4
16281,KATHY FORSBEY,2007-02-08,WEST,A,D,A,120,Viliers Hill,4
16282,BLONDY STONELEY,2007-08-26,WEST,D,B,C,90,Viliers Hill,4
16283,CURREY HAZLEY,2007-09-03,WEST,B,D,C,90,Viliers Hill,4
16284,BRENNAN GAIFORD,2007-05-21,WEST,B,A,B,130,Viliers Hill,4
16285,ALISSA OTTLEY,2007-03-03,WEST,B,B,D,100,Viliers Hill,4
16286,MALINDA CHETTLE,2007-06-16,WEST,A,B,C,120,Viliers Hill,4
16287,AMALIE FRICK,2006-10-14,WEST,A,E,B,100,Viliers Hill,4
16288,SON FETTIS,2007-04-14,WEST,E,B,C,80,Viliers Hill,4
16289,TORREY SHRIEVE,2007-03-22,WEST,C,C,A,110,Viliers Hill,4
16290,KIERSTEN BLACKLAWE,2007-03-06,WEST,D,B,B,100,Viliers Hill,4
16291,DARSEY TOTT,2006-04-12,WEST,C,A,C,110,Viliers Hill,4
16292,LISSY MCCARLICH,2007-05-15,WEST,A,B,A,140,Viliers Hill,4
16293,LONI EYERS,2007-08-30,WEST,C,D,B,90,Viliers Hill,4
16294,RHEBA SANBROOK,2007-05-14,WEST,C,C,C,90,Viliers Hill,4
16295,NIXIE HENKMANN,2007-08-16,WEST,A,B,A,140,Viliers Hill,4
16296,ALESSANDRO GERRELS,2007-02-01,WEST,D,B,C,90,Viliers Hill,4
16297,KARISA MINILLO,2007-02-06,WEST,D,B,B,100,Viliers Hill,4
16298,JULINA HUMPAGE,2007-12-05,WEST,D,B,B,100,Viliers Hill,4
16299,WINTHROP ELTUN,2007-05-05,WEST,A,C,B,120,Viliers Hill,4
16300,ARDYS COLQUITT,2007-01-29,WEST,B,A,B,130,Long Road School,5
16301,CATHE DERWIN,2007-01-15,WEST,D,B,C,90,Long Road School,5
16302,NIKKI CAWDERY,2007-03-20,WEST,C,C,C,90,Long Road School,5
16303,SALOMI GIOVANNETTI,2007-08-15,WEST,E,D,C,60,Long Road School,5
16304,BAUDOIN MATTHOLIE,2007-01-02,WEST,C,C,C,90,Long Road School,5
16305,ALOYSIA LANAWAY,2007-06-21,WEST,C,B,C,100,Long Road School,5
16306,TULLY ATTER,2007-09-07,WEST,C,C,B,100,Long Road School,5
16307,MILLI YITZOWITZ,2007-02-14,WEST,B,B,A,130,Long Road School,5
16308,TEDD ARNHOLZ,2006-12-23,WEST,B,C,A,120,Long Road School,5
16309,GASPARO SIBBONS,2007-03-29,WEST,A,A,E,110,Long Road School,5
16310,BARRIE CHANNING,2007-01-06,WEST,B,A,C,120,Long Road School,5
16311,SHANDEIGH MANNAGH,2006-12-14,WEST,C,C,B,100,Long Road School,5
16312,TAFFY ROBENS,2007-08-15,WEST,B,C,B,110,Long Road School,5
16313,CY TONBYE,2007-08-01,WEST,B,A,C,120,Long Road School,5
16314,GABI BLASCHEK,2007-02-17,WEST,D,C,B,90,Long Road School,5
16315,DERRICK BOSHERE,2006-04-10,WEST,C,D,C,80,Long Road School,5
16316,LUZ DOWTRY,2006-12-22,WEST,A,C,C,110,Long Road School,5
16317,ARDENE LEABEATER,2006-12-18,WEST,B,B,C,110,Long Road School,5
16318,CHRISTEAN LEGGITT,2007-08-01,WEST,B,A,C,120,Long Road School,5
16319,CARLEE PITTSON,2007-05-22,WEST,B,B,B,120,Long Road School,5
16320,VERGE GROUNDWATOR,2007-06-13,WEST,B,C,B,110,Long Road School,5
16321,EDWINA TUNKIN,2007-01-03,WEST,C,C,B,100,Long Road School,5
16322,IRIS SINNOCKE,2007-07-05,WEST,C,C,A,110,Long Road School,5
16323,EDAN GURYS,2007-08-28,WEST,B,B,C,110,Long Road School,5
16324,PORT KONDRATOWICZ,2007-08-05,WEST,A,C,C,110,Long Road School,5
16325,KARENA BONNAVANT,2007-07-22,WEST,D,B,C,90,Long Road School,5
16326,MALA MINKIN,2006-11-11,WEST,C,B,C,100,Long Road School,5
16327,CHEREY PALLUSCHEK,2007-05-26,WEST,B,D,D,80,Long Road School,5
16328,RUTHANNE THIREAU,2007-07-17,WEST,A,A,B,140,Long Road School,5
16329,MATTHIAS STARKEY,2007-08-04,WEST,A,C,C,110,Long Road School,5
16330,LUCITA BEESEY,2007-11-03,WEST,C,B,A,120,Long Road School,5
16331,DANI HIDDSLEY,2007-11-04,WEST,C,C,B,100,Long Road School,5
16332,CRIN LAFRENTZ,2007-08-13,WEST,A,D,B,110,Long Road School,5
16333,KENNETT CHAPPELLE,2007-08-22,WEST,C,C,C,90,Long Road School,5
16334,VALRY NOEL,2007-08-08,WEST,B,A,C,120,Long Road School,5
16335,TADD SCAMWELL,2006-10-17,WEST,B,C,C,100,Long Road School,5
16336,ERHART HANTUSCH,2007-06-22,WEST,C,C,C,90,Long Road School,5
16337,JULES YOUDELL,2007-02-08,WEST,B,B,C,110,Long Road School,5
16338,MOSS CARREL,2006-09-29,WEST,E,E,B,60,Long Road School,5
16339,BETHANY DU HAMEL,2007-09-04,WEST,B,C,D,90,Long Road School,5
16340,FRANCISCA PLAISTOWE,2007-04-23,WEST,A,A,A,150,Long Road School,5
16341,GAWAIN GADNEY,2007-03-19,WEST,E,B,C,80,Long Road School,5
16342,APRIL MCLAREN,2007-07-03,WEST,C,A,B,120,Long Road School,5
16343,KINGSLEY DANELS,2007-03-17,WEST,C,A,D,100,Long Road School,5
16344,WINI VIGOURS,2007-08-26,WEST,B,A,C,120,Long Road School,5
16345,VALENTINA ELLESWORTH,2007-05-15,WEST,C,D,A,100,Long Road School,5
16346,ELLIS KLOISNER,2006-10-23,WEST,B,E,C,80,Long Road School,5
16347,BRNABY PLEDGE,2006-12-09,WEST,D,C,B,90,Long Road School,5
16348,LAURIE GATISS,2007-02-19,WEST,B,C,B,110,Long Road School,5
16349,TUCK NARDUCCI,2006-04-09,WEST,D,A,B,110,Long Road School,5
16350,JESSE AMBROIS,2007-04-15,WEST,C,B,C,100,Long Road School,5
16351,ZOLA SPIGHT,2006-07-10,WEST,A,B,C,120,Long Road School,5
16352,DEBBIE NEAVERSON,2007-04-28,WEST,B,C,B,110,Long Road School,5
16353,ADELLE DARTNELL,2007-08-16,WEST,A,C,C,110,Long Road School,5
16354,DIAN STEVINGS,2007-07-15,WEST,A,C,C,110,Long Road School,5
16355,ERIKA MCCANDIE,2006-08-12,WEST,A,B,D,110,Long Road School,5
16356,ROCHELLE WALLACH,2007-11-03,WEST,C,B,A,120,Long Road School,5
16357,RURIK BROCKBANK,2006-01-10,WEST,D,B,B,100,Long Road School,5
16358,PAULINA CARNEY,2007-09-05,WEST,D,C,A,100,Long Road School,5
16359,DAFFIE KRUGMANN,2007-06-22,WEST,B,E,B,90,Long Road School,5
16360,ADDIE KENFORTH,2007-10-01,WEST,B,C,B,110,Long Road School,5
16361,HARLAN HASELDEN,2007-08-02,WEST,B,C,C,100,Long Road School,5
16362,PENNIE BIGADIKE,2007-01-29,WEST,A,B,B,130,Long Road School,5
16363,LESYA SCROXTON,2006-11-12,WEST,D,B,B,100,Long Road School,5
16364,STILLMAN TAKIS,2006-12-16,WEST,C,C,B,100,Long Road School,5
16365,ORION ASHTON,2006-03-09,WEST,E,A,B,100,Long Road School,5
16366,ZENA KIPPAX,2006-11-14,WEST,C,B,E,80,Long Road School,5
16367,EVERARD GIRDLESTONE,2007-03-29,WEST,D,B,B,100,Long Road School,5
16368,FRANS LOACHE,2007-03-04,WEST,D,C,C,80,Long Road School,5
16369,ALI BERFOOT,2007-04-26,WEST,A,C,C,110,Long Road School,5
16370,ELORA GYFORD,2006-09-09,WEST,B,C,B,110,Long Road School,5
16371,AURORE LOFTHOUSE,2007-06-25,WEST,C,C,A,110,Long Road School,5
16372,DIRK ROSENBARG,2007-12-03,WEST,B,B,B,120,Long Road School,5
16373,JEDEDIAH DINNIS,2007-05-31,WEST,B,C,C,100,Long Road School,5
16374,SKIP LIPPARD,2006-01-10,WEST,C,D,C,80,Long Road School,5
16375,MARTHENA GAWN,2007-07-19,WEST,C,B,D,90,Long Road School,5
16376,ALGERNON GLASSCOO,2007-12-02,WEST,C,B,C,100,Long Road School,5
16377,ERINA SAVEALL,2006-09-25,WEST,B,C,A,120,Long Road School,5
16378,KYLA CHESHIR,2007-03-30,WEST,B,B,B,120,Long Road School,5
16379,ALASTEIR CORDAROY,2007-03-18,WEST,B,E,C,80,Long Road School,5
16380,NORRIE MCGAWN,2007-05-04,WEST,A,C,C,110,Long Road School,5
16381,WELCH COPER,2007-02-02,WEST,A,C,C,110,Long Road School,5
16382,MELODY PATRONE,2006-11-22,WEST,C,C,B,100,Long Road School,5
16383,ALAMEDA BILLINGHAM,2007-07-31,WEST,B,B,C,110,Long Road School,5
16384,SAUNDRA MOCHAN,2007-08-16,WEST,B,D,D,80,Long Road School,5
16385,HUMBERT JACQUOT,2006-06-09,WEST,C,B,C,100,Long Road School,5
16386,JACK WOMBWELL,2007-07-30,WEST,C,D,C,80,Long Road School,5
16387,SETH THAXTER,2007-08-28,WEST,A,C,C,110,Long Road School,5
16388,YANKEE LIGHTBOURN,2007-09-08,WEST,B,A,C,120,Long Road School,5
16389,PEYTER FRANCIOTTI,2007-05-05,WEST,B,B,C,110,Long Road School,5
16390,ERSKINE LILLYMAN,2007-03-25,WEST,D,C,C,80,Long Road School,5
16391,LENA SWADDEN,2007-01-18,WEST,B,B,C,110,Long Road School,5
16392,YNES GOBAT,2007-07-14,WEST,C,B,E,80,Long Road School,5
16393,SAUNDERS BENGALL,2007-07-07,WEST,E,B,B,90,Long Road School,5
16394,HARLEY SHUTE,2007-05-17,WEST,A,B,B,130,Long Road School,5
16395,BRODDIE MIX,2007-11-03,WEST,B,B,F,80,Long Road School,5
16396,KACY BURGESS,2007-05-20,WEST,C,C,B,100,Long Road School,5
16397,FOWLER BRISKEY,2006-11-10,WEST,E,B,B,90,Long Road School,5
16398,CAROLEE DUNNION,2007-08-22,WEST,C,A,B,120,Long Road School,5
16399,CASPAR VASKOV,2007-12-01,WEST,A,C,C,110,Long Road School,5
16400,GRADY PORTLOCK,2007-06-07,WEST,A,C,B,120,Long Road School,5
16401,IGNAZ ROMAYN,2007-03-15,WEST,A,C,B,120,Long Road School,5
16402,ANN-MARIE GOLLEY,2007-08-29,WEST,B,F,B,80,Long Road School,5
16403,BRONSON AIRTON,2006-10-20,WEST,B,A,B,130,Long Road School,5
16404,CORBIN TIBOLS,2007-01-08,WEST,C,A,A,130,Long Road School,5
16405,KAIN GAVAHAN,2007-03-19,WEST,B,C,C,100,Long Road School,5
16406,IZAAK MUDLE,2007-03-27,WEST,B,C,B,110,Long Road School,5
16407,OSWELL WALLETT,2006-01-09,WEST,C,C,C,90,Long Road School,5
16408,MAGDA CATTERMOUL,2007-03-31,WEST,D,E,B,70,Long Road School,5
16409,PERICE LARKWORTHY,2007-05-30,WEST,B,D,A,110,Long Road School,5
16410,ROLAND TATTERSHAW,2007-06-23,WEST,B,A,B,130,Long Road School,5
16411,KEELBY ORHT,2006-10-26,WEST,D,C,C,80,Long Road School,5
16412,LYNDA SPENCLEY,2006-12-18,WEST,C,D,B,90,Long Road School,5
16413,KYLA BUTLAND,2007-04-06,WEST,B,C,D,90,Long Road School,5
16414,TEDDY ROSENSTENGEL,2007-08-23,WEST,C,C,B,100,Long Road School,5
16415,BOOT FLOREY,2007-12-05,WEST,C,A,C,110,Long Road School,5
16416,SALOMA LACEY,2007-01-14,WEST,B,C,A,120,Long Road School,5
16417,NICKY BUTLIN,2007-07-30,WEST,B,C,C,100,Long Road School,5
16418,ALFONSO BEZEMER,2007-04-18,WEST,D,C,C,80,Long Road School,5
16419,LOYDIE ARISTIDE,2006-11-27,WEST,D,B,B,100,Long Road School,5
16420,OLENKA LAUGHNAN,2006-06-12,WEST,C,C,C,90,Long Road School,5
16421,TAMMY SAIL,2007-04-28,WEST,C,B,B,110,Long Road School,5
16422,CHEREY DUERDIN,2007-04-29,WEST,D,B,C,90,Long Road School,5
16423,DOROLICE BOSSONS,2007-08-18,WEST,B,D,B,100,Long Road School,5
16424,DARIN ROWATT,2007-02-22,WEST,B,B,A,130,Long Road School,5
16425,ASTRA BUIST,2007-08-02,WEST,A,C,C,110,Long Road School,5
16426,PATSY BALAIZOT,2007-07-05,WEST,B,C,B,110,Long Road School,5
16427,RUPERT BURKHILL,2007-02-07,WEST,B,B,B,120,Long Road School,5
16428,NICKY CLEALL,2006-12-12,WEST,C,C,B,100,Long Road School,5
16429,ROCKEY FLUX,2006-12-12,WEST,E,C,D,60,Long Road School,5
16430,RAFA KENWAY,2007-11-08,WEST,B,B,D,100,Long Road School,5
16431,ALISTAIR RAGLESS,2007-06-26,WEST,E,C,C,70,Long Road School,5
16432,BERKIE TREWIN,2006-09-09,WEST,C,B,B,110,Long Road School,5
16433,MINNI SHAYLOR,2007-04-24,WEST,C,C,C,90,Long Road School,5
16434,SONYA PAVLASEK,2007-04-19,WEST,B,B,F,80,Long Road School,5
16435,MELODY EBLE,2006-09-16,WEST,B,A,A,140,Long Road School,5
16436,CYMBRE STRAINGE,2006-11-21,WEST,A,D,C,100,Long Road School,5
16437,AMALIE GARSTANG,2007-12-03,WEST,B,A,F,90,Long Road School,5
16438,LEXIS SPORE,2007-07-26,WEST,B,A,A,140,Long Road School,5
16439,MILLI CHESSHYRE,2007-05-24,WEST,B,C,C,100,Long Road School,5
16440,ERMENTRUDE CRUMP,2006-10-18,WEST,B,A,D,110,Long Road School,5
16441,TRUMAN WATERDRINKER,2006-02-09,WEST,A,B,D,110,Long Road School,5
16442,KASPAR DADE,2007-06-06,WEST,B,D,C,90,Long Road School,5
16443,RODERIGO WANNOP,2007-06-29,WEST,B,B,A,130,Long Road School,5
16444,EUGENIUS CLEALL,2006-10-29,WEST,C,A,B,120,Long Road School,5
16445,GILL CHILTON,2007-07-02,WEST,C,B,C,100,Long Road School,5
16446,ALYS FRECKELTON,2007-05-26,WEST,B,C,B,110,Long Road School,5
16447,BERNELLE CARDALL,2006-09-23,WEST,B,B,F,80,Long Road School,5
16448,CARYN BRAZELTON,2007-07-22,WEST,C,E,B,80,Long Road School,5
16449,DOROTHY SKETCH,2007-03-21,WEST,A,C,D,100,Long Road School,5
16450,BRYNNE BORRILL,2007-03-06,WEST,A,C,D,100,Long Road School,5
16451,GUTHREY GOULSTONE,2006-12-11,WEST,B,C,C,100,Long Road School,5
16452,RICARD TONGUE,2007-12-06,WEST,C,F,C,60,Long Road School,5
16453,REGGIS SEMPILL,2007-08-26,WEST,C,B,C,100,Long Road School,5
16454,WINIFIELD MORFELL,2006-10-22,WEST,B,D,B,100,Long Road School,5
16455,FREDA CARAYOL,2007-07-21,WEST,C,B,B,110,Long Road School,5
16456,ENRIKA MOULSDALL,2006-05-12,WEST,C,C,B,100,Long Road School,5
16457,CAMILLE NICKOLS,2007-11-01,WEST,D,D,A,90,Long Road School,5
16458,TATIANIA PIGGEN,2006-10-14,WEST,A,B,B,130,Long Road School,5
16459,TRACY IMESSON,2007-03-20,WEST,D,B,B,100,Long Road School,5
16460,LAURENCE FAWDRIE,2006-03-09,WEST,B,A,C,120,Long Road School,5
16461,VALE O'DOOGHAINE,2006-12-28,WEST,B,C,E,80,Long Road School,5
16462,PATEN THIRSK,2006-11-29,WEST,A,B,B,130,Long Road School,5
16463,EDDY PEPYE,2006-11-29,WEST,E,C,C,70,Long Road School,5
16464,ROSAMOND ROSCRIGG,2006-03-11,WEST,A,D,C,100,Long Road School,5
16465,ROWLAND RESDALE,2006-12-15,WEST,B,B,B,120,Long Road School,5
16466,TRENT FALKINDER,2007-05-24,WEST,C,D,B,90,Long Road School,5
16467,JAYME OSLER,2007-03-30,WEST,C,B,D,90,Long Road School,5
